Taimekaitsevahendi ID,Kasutusala,Kahjustaja,Kulunorm 1,Kulunorm 2,Ühik,Lahuse kontsentratsioon 1,Lahuse kontsentratsioon 2,Kasutamise koht,Piirangud,Töötlemise aeg,Tööoode,Ooteaeg,Töötlemiskordi kasvuperioodil,Töötlemiste intervall
214,Murulauk,Sibula kuivlaiksus(ALTEPO);Sibula-ebajahukaste(PHYTPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL);Sibula valgemädanik(SCLOCE);Hahkhallitused(BOTRSP),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Till,Laikpõletikud(1MYCOF);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Petersell,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Peakapsas,Ristõieliste kuivlaiksus(ALTEBA);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste jahukaste(ERYSCR);Laikpõletikud(1MYCOF);Ristõieliste ebajahukaste(PEROPA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Naeris,Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Pastinaak,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Seller,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Kaalikas,Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Brokoli (spargelkapsas),Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Ristõieliste jahukaste(ERYSCR);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Söögipeet,Roosted(1PUCCG);Peedi-lehetähnisus(CERCBE);Jahukasted(1ERYSF),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Šalottsibul,Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Hallitusseened(CLADSP);Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Maasikas,Maasika-antraknoos(COLLAC);Maasika-jahukaste(PODOAP),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,3,7
214,Brüsseli kapsas (rooskapsas),Ristõieliste jahukaste(ERYSCR);Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Taliraps,Valgemädanik(1SCLEG);Kuivlaiksus(1ALTEG),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
214,Sibul,Hallitusseened(CLADSP);Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Ebajahukasted(1PEROG);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Porrulauk,Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
214,Lehtkapsas,Ristõieliste jahukaste(ERYSCR);Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Porgand,Selleri-helelaiksus(SEPTAP);Roosted(1PUCCG);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Maasikas,Maasika-jahukaste(PODOAP);Maasika-antraknoos(COLLAC),,0.640,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,1,
214,Tomat,Jahukasted(1ERYSF);Kartuli-lehemädanik/tomati-lehemädanik(PHYTIN);Varrepõletik(1DIDYG);Ruugehallitus(FULVFU);Kuivlaiksus(1ALTEG),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,3,7
214,Paprika,Kuivlaiksus(1ALTEG);Ebajahukasted(1PEROG),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,2,7
214,Männiseemikud,Haiguste kompleks(ZZYYFF),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,,1,
214,Hernes,Herne rooste(UROMPS);Liblikõieliste jahukaste(ERYSPI );Laikpõletikud(1MYCOF);Herne-laikpõletik(MYCOPI),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Talinisu,Nisu-pruunlaiksus(PYRNTR);Nisu-helelaiksus(LEPTNO);Roosted(1PUCCG),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
214,Talirukis,Kõrreliste äärislaiksus(RHYNSE);Roosted(1PUCCG),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
214,Golfimurud,Fusarioosid(1FUSAG),,1.000,l/ha,,,Avamaa,,,,,1,
214,Puukool,Haiguste kompleks(ZZYYFF),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,,1,
214,Salat,Salati-ebajahukaste(BREMLA);Risoktonioos(1RHIZG);Jahukasted(1ERYSF),,0.800,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Till,Laikpõletikud(1MYCOF);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Petersell,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Murulauk,Sibula kuivlaiksus(ALTEPO);Sibula-ebajahukaste(PHYTPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL);Sibula valgemädanik(SCLOCE);Hahkhallitused(BOTRSP),,0.800,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Sibul,Hallitusseened(CLADSP);Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Ebajahukasted(1PEROG);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
214,Šalottsibul,Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Hallitusseened(CLADSP);Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Brokoli (spargelkapsas),Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Ristõieliste jahukaste(ERYSCR);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Brüsseli kapsas (rooskapsas),Ristõieliste jahukaste(ERYSCR);Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Taliraps,Valgemädanik(1SCLEG);Kuivlaiksus(1ALTEG),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
00773,Sibul,Hallitusseened(CLADSP);Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Ebajahukasted(1PEROG);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Kurk,Kurgi-antraknoos(COLLLA);Kurgi-jahukaste(ERYSCI);Kurgi-ebajahukaste(PSPECU);Askohütoos(DIDYBR);Hallitusseened(CLADSP),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,2,10
00773,Suvinisu,Roosted(1PUCCG);Nisu-helelaiksus(LEPTNO);Nisu-pruunlaiksus(PYRNTR),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00773,Lillkapsas,Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Ristõieliste jahukaste(ERYSCR);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Küüslauk,Sibula kuivlaiksus(ALTEPO);Ebajahukasted(1PEROG);Sibularooste(PUCCAL);Sibula valgemädanik(SCLOCE);Hahkhallitused(BOTRSP);Hallitusseened(CLADSP),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Hiina kapsas,Ristõieliste kuivlaiksus(ALTEBA);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste jahukaste(ERYSCR);Laikpõletikud(1MYCOF);Ristõieliste ebajahukaste(PEROPA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Tritikale,Roosted(1PUCCG);Kõrreliste äärislaiksus(RHYNSE),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00773,Talioder,Kõrreliste jahukaste(ERYSGR);Kõrreliste äärislaiksus(RHYNSE);Kõrreliste võrklaiksus(PYRNTE);Roosted(1PUCCG),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00773,Suvioder,Roosted(1PUCCG);Kõrreliste võrklaiksus(PYRNTE);Kõrreliste äärislaiksus(RHYNSE);Kõrreliste jahukaste(ERYSGR),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00773,Põlduba,Herne-laikpõletik(MYCOPI);Herne-ebajahukaste(PEROVP);Liblikõieliste jahukaste(ERYSPI );Herne rooste(UROMPS),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Murulauk,Sibula kuivlaiksus(ALTEPO);Sibula-ebajahukaste(PHYTPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL);Sibula valgemädanik(SCLOCE);Hahkhallitused(BOTRSP),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Salat,Salati-ebajahukaste(BREMLA);Risoktonioos(1RHIZG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Till,Laikpõletikud(1MYCOF);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Petersell,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Pastinaak,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Seller,Roosted(1PUCCG);Selleri-helelaiksus(SEPTAP);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Kaalikas,Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Naeris,Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Söögipeet,Roosted(1PUCCG);Peedi-lehetähnisus(CERCBE);Jahukasted(1ERYSF),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Porrulauk,Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
00773,Lehtkapsas,Ristõieliste jahukaste(ERYSCR);Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Porgand,Selleri-helelaiksus(SEPTAP);Roosted(1PUCCG);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Šalottsibul,Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Hallitusseened(CLADSP);Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Maasikas,Maasika-antraknoos(COLLAC);Maasika-jahukaste(PODOAP),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,3,7
00773,Peakapsas,Ristõieliste kuivlaiksus(ALTEBA);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste jahukaste(ERYSCR);Laikpõletikud(1MYCOF);Ristõieliste ebajahukaste(PEROPA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Suviraps,Kuivlaiksus(1ALTEG);Valgemädanik(1SCLEG),,0.500,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
00773,Maasikas,Maasika-jahukaste(PODOAP);Maasika-antraknoos(COLLAC),,0.640,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,1,
00773,Tomat,Jahukasted(1ERYSF);Kartuli-lehemädanik/tomati-lehemädanik(PHYTIN);Varrepõletik(1DIDYG);Ruugehallitus(FULVFU);Kuivlaiksus(1ALTEG),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,3,7
00773,Paprika,Kuivlaiksus(1ALTEG);Ebajahukasted(1PEROG),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,2,7
00773,Männiseemikud,Haiguste kompleks(ZZYYFF),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,,1,
00773,Hernes,Herne rooste(UROMPS);Liblikõieliste jahukaste(ERYSPI );Laikpõletikud(1MYCOF);Herne-laikpõletik(MYCOPI),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00773,Talinisu,Nisu-pruunlaiksus(PYRNTR);Nisu-helelaiksus(LEPTNO);Roosted(1PUCCG),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00773,Talirukis,Kõrreliste äärislaiksus(RHYNSE);Roosted(1PUCCG),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00699,Küüslauk,Sibula kuivlaiksus(ALTEPO);Ebajahukasted(1PEROG);Sibularooste(PUCCAL);Sibula valgemädanik(SCLOCE);Hahkhallitused(BOTRSP);Hallitusseened(CLADSP),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Porrulauk,Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
00699,Suvinisu,Roosted(1PUCCG);Nisu-helelaiksus(LEPTNO);Nisu-pruunlaiksus(PYRNTR),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00699,Tritikale,Roosted(1PUCCG);Kõrreliste äärislaiksus(RHYNSE),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00699,Hiina kapsas,Ristõieliste kuivlaiksus(ALTEBA);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste jahukaste(ERYSCR);Laikpõletikud(1MYCOF);Ristõieliste ebajahukaste(PEROPA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Peakapsas,Ristõieliste kuivlaiksus(ALTEBA);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste jahukaste(ERYSCR);Laikpõletikud(1MYCOF);Ristõieliste ebajahukaste(PEROPA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Suviraps,Kuivlaiksus(1ALTEG);Valgemädanik(1SCLEG),,0.500,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
00699,Lillkapsas,Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Ristõieliste jahukaste(ERYSCR);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Taliraps,Valgemädanik(1SCLEG);Kuivlaiksus(1ALTEG),,1.000,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,21,1,
00699,Sibul,Hallitusseened(CLADSP);Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Ebajahukasted(1PEROG);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Lehtkapsas,Ristõieliste jahukaste(ERYSCR);Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Porgand,Selleri-helelaiksus(SEPTAP);Roosted(1PUCCG);Jahukasted(1ERYSF);Kuivlaiksus(1ALTEG),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Šalottsibul,Hahkhallitused(BOTRSP);Sibula valgemädanik(SCLOCE);Sibularooste(PUCCAL);Hallitusseened(CLADSP);Sibula-ebajahukaste(PHYTPO);Sibula kuivlaiksus(ALTEPO),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Maasikas,Maasika-antraknoos(COLLAC);Maasika-jahukaste(PODOAP),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,3,7
00699,Brokoli (spargelkapsas),Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Ristõieliste jahukaste(ERYSCR);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Brüsseli kapsas (rooskapsas),Ristõieliste jahukaste(ERYSCR);Ristõieliste ebajahukaste(PEROPA);Laikpõletikud(1MYCOF);Piimaläikeline ebajahukaste(ALBUCA);Ristõieliste kuivlaiksus(ALTEBA),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Kurk,Kurgi-antraknoos(COLLLA);Kurgi-jahukaste(ERYSCI);Kurgi-ebajahukaste(PSPECU);Askohütoos(DIDYBR);Hallitusseened(CLADSP),,1.000,l/ha,,,Kasvuhoone,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,3,2,10
00699,Talioder,Kõrreliste jahukaste(ERYSGR);Kõrreliste äärislaiksus(RHYNSE);Kõrreliste võrklaiksus(PYRNTE);Roosted(1PUCCG),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00699,Suvioder,Roosted(1PUCCG);Kõrreliste võrklaiksus(PYRNTE);Kõrreliste äärislaiksus(RHYNSE);Kõrreliste jahukaste(ERYSGR),,0.400,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,35,1,
00699,Põlduba,Herne-laikpõletik(MYCOPI);Herne-ebajahukaste(PEROVP);Liblikõieliste jahukaste(ERYSPI );Herne rooste(UROMPS),,0.600,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Murulauk,Sibula kuivlaiksus(ALTEPO);Sibula-ebajahukaste(PHYTPO);Hallitusseened(CLADSP);Sibularooste(PUCCAL);Sibula valgemädanik(SCLOCE);Hahkhallitused(BOTRSP),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
00699,Salat,Salati-ebajahukaste(BREMLA);Risoktonioos(1RHIZG);Jahukasted(1ERYSF),,0.800,l/ha,,,Avamaa,Veeorganismide kaitsmiseks pidada kinni mittepritsitavast puhvervööndist 10 m pinnaveekogudest.,,,14,1,
